"issue_key","issuetype","created","STEP","OB","EB","has_CODE","has_STACK","has_TESTCASE","TASK","has_ATTACHMENT","LINK"
"TISTUD-7624","Bug","2015-06-29T09:24:26.000+0000",4,1,1,False,False,False,0,True,0
"TISTUD-7622","Bug","2015-06-27T21:13:19.000+0000",4,0,1,True,False,False,5,False,0
"TISTUD-7621","Bug","2015-06-26T16:49:18.000+0000",0,0,0,True,True,False,0,False,0
"TISTUD-7619","Bug","2015-06-26T18:32:10.000+0000",5,0,0,False,False,False,0,True,0
"TISTUD-7616","Bug","2015-06-25T23:50:16.000+0000",4,0,0,False,False,False,0,False,0
"TISTUD-7612","Bug","2015-06-24T21:02:39.000+0000",0,1,1,False,False,False,2,True,0
"TISTUD-7611","Bug","2015-06-24T16:50:28.000+0000",2,1,1,False,False,False,0,False,0
"TISTUD-7608","Bug","2015-06-23T16:56:47.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7607","Bug","2015-06-23T16:53:09.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7606","Bug","2015-06-22T23:23:19.000+0000",0,0,0,True,False,False,1,True,0
"TISTUD-7605","Bug","2015-06-22T23:11:01.000+0000",0,0,0,True,True,False,0,True,0
"TISTUD-7597","Bug","2015-06-19T22:30:55.000+0000",2,1,1,True,True,False,0,True,0
"TISTUD-7595","Bug","2015-06-19T21:16:47.000+0000",3,1,1,True,True,False,0,True,0
"TISTUD-7593","Bug","2015-06-18T23:36:01.000+0000",2,1,1,True,True,False,0,False,0
"TISTUD-7591","Bug","2015-06-18T05:29:08.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7548","Bug","2015-05-24T18:05:15.000+0000",0,0,0,False,False,False,0,True,4
"TISTUD-7530","Story","2015-05-21T02:33:12.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7529","Bug","2015-05-20T23:43:57.000+0000",4,0,0,False,False,False,0,True,0
"TISTUD-7526","Improvement","2015-05-20T18:41:59.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7523","Bug","2015-05-20T05:13:23.000+0000",1,1,0,False,False,False,0,True,0
"TISTUD-7522","Bug","2015-05-19T22:56:51.000+0000",1,0,0,False,False,False,0,True,0
"TISTUD-7518","Bug","2015-05-18T21:49:50.000+0000",12,0,0,False,False,False,0,False,0
"TISTUD-7515","Bug","2015-05-17T05:52:04.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7511","Bug","2015-05-16T00:21:30.000+0000",8,0,0,False,False,False,0,False,0
"TISTUD-7510","Bug","2015-05-16T00:02:22.000+0000",3,0,1,False,False,False,0,True,0
"TISTUD-7495","Bug","2015-05-13T08:03:50.000+0000",4,1,1,False,False,False,0,True,0
"TISTUD-7488","Bug","2015-05-08T23:23:19.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7485","Bug","2015-05-07T08:43:11.000+0000",0,0,0,False,False,False,6,False,0
"TISTUD-7479","Bug","2015-05-06T00:48:26.000+0000",4,0,0,False,False,False,0,True,0
"TISTUD-7477","Bug","2015-05-05T09:26:54.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7475","Bug","2015-05-04T22:38:23.000+0000",2,0,1,True,False,False,0,True,1
"TISTUD-7474","Bug","2015-05-04T05:24:53.000+0000",4,1,0,False,False,False,0,False,0
"TISTUD-7473","Bug","2015-05-04T05:13:01.000+0000",4,1,0,False,False,False,0,False,0
"TISTUD-7469","Improvement","2015-05-01T21:14:25.000+0000",3,0,1,False,False,False,0,True,0
"TISTUD-7467","Bug","2015-05-01T11:58:51.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7466","Story","2015-04-30T08:27:52.000+0000",0,0,0,False,False,False,3,False,0
"TISTUD-7463","Bug","2015-04-29T19:59:29.000+0000",3,0,1,False,False,False,0,True,0
"TISTUD-7461","Bug","2015-04-29T04:23:31.000+0000",4,1,1,False,False,False,0,True,0
"TISTUD-7450","Improvement","2015-04-24T16:20:30.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7449","Improvement","2015-04-24T16:17:02.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7447","Bug","2015-04-21T22:23:05.000+0000",4,0,1,False,False,False,0,True,0
"TISTUD-7446","Bug","2015-04-24T04:15:12.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7430","Improvement","2015-04-21T22:59:09.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7426","Story","2015-04-20T03:42:29.000+0000",0,0,0,False,False,False,0,False,1
"TISTUD-7354","Bug","2015-03-31T20:49:18.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7341","Improvement","2015-03-31T00:04:31.000+0000",0,0,0,True,False,False,0,False,0
"TISTUD-7338","Improvement","2015-03-30T17:21:31.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7331","Improvement","2015-03-27T22:32:24.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7251","Bug","2015-03-11T18:55:35.000+0000",2,0,0,True,False,False,0,False,0
"TISTUD-7249","Bug","2015-03-11T13:46:29.000+0000",0,0,0,False,False,False,0,False,0
"TISTUD-7212","Bug","2015-02-19T08:00:10.000+0000",0,0,0,False,False,False,0,True,0
"TISTUD-7208","New Feature","2015-02-17T23:16:06.000+0000",0,0,0,False,False,False,0,False,0
