"issue_key","issuetype","created","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog"
"MDL-45916","Bug","2014-06-09T12:14:27.000+0000",24,59.636,16.4,61.0,11.152,19.5184,18.5756,13.954451150103322
"MDL-45897","Improvement","2014-06-06T14:57:27.000+0000",16,-37.3,10.2667,31.22222222222222,20.6978,27.814999999999998,36.8217,9.70820393249937
"MDL-45894","Improvement","2014-06-06T14:37:10.000+0000",61,71.3771,10.9397,40.04761904761905,8.5206,10.45190476190476,9.5102,9.32455532033676
"MDL-45780","Bug","2014-05-30T22:22:16.000+0000",221,65.568,11.4485,37.71212121212121,8.213,10.268051948051951,11.7043,10.745966692414834
"MDL-45772","Bug","2014-05-30T10:16:42.000+0000",125,74.3129,13.1124,43.22885572139303,8.4424,10.720771144278608,9.098,11.366600265340756
"MDL-45594","Bug","2014-05-17T01:35:41.000+0000",84,49.489,25.2,70.0,18.778,26.743199999999995,12.5788,16.96424004376894
"MDL-45580","Bug","2014-05-16T03:59:39.000+0000",171,81.9609,10.7182,39.86363636363636,5.8023,8.915738636363635,10.269,10.198484689028783
"MDL-45395","Bug","2014-05-02T22:08:14.000+0000",52,39.4976,12.0158,38.81140350877193,11.2903,17.508157894736847,21.8781,11.215838362577491
"MDL-45381","Bug","2014-05-02T11:58:13.000+0000",46,-26.4004,22.749,56.872549019607845,23.2766,34.633529411764705,37.1884,18.491933384829668
"MDL-45292","Bug","2014-04-28T12:05:54.000+0000",154,38.5512,28.8803,83.64658634538154,21.6286,30.751365461847392,14.3142,19.73320053068151
"MDL-45040","Bug","2014-04-10T17:57:14.000+0000",96,75.5784,11.4485,35.69191919191919,6.8167,8.990303030303028,10.1065,10.745966692414834
"MDL-45029","Bug","2014-04-10T02:27:28.000+0000",271,83.6413,8.0108,34.596556291390726,4.594,6.16370860927152,8.6701,8.366563145999496
"MDL-44949","Bug","2014-04-04T12:00:29.000+0000",21,40.4914,12.2095,49.57142857142857,12.8286,12.17142857142857,11.6605,10.745966692414834
"MDL-44927","Improvement","2014-04-03T11:11:10.000+0000",113,87.1931,10.1045,31.244200244200243,5.2499,5.807399267399269,6.0155,9.54653670707977
"MDL-44881","Bug","2014-04-01T11:11:07.000+0000",125,34.4675,29.1795,76.88582677165354,24.227,30.717637795275593,9.2354,16.41640786499874
"MDL-44874","Bug","2014-03-31T19:22:52.000+0000",118,12.0983,27.88,87.3,27.0986,35.48008,15.8087,14.61895003862225
"MDL-44846","Bug","2014-03-28T17:33:09.000+0000",59,80.7934,12.0678,33.44808743169399,7.0416,9.275355191256828,8.4089,10.745966692414834
"MDL-44844","Bug","2014-03-28T13:39:26.000+0000",75,66.1031,12.8998,35.953086419753085,8.0638,8.998888888888885,10.2711,11.831760866327848
"MDL-44832","Bug","2014-03-27T17:05:21.000+0000",43,82.763,10.4812,28.3768115942029,5.5248,6.612536231884061,7.7241,10.071067811865476
"MDL-44826","Improvement","2014-03-27T13:39:47.000+0000",26,63.4862,12.8923,39.92307692307692,7.6338,8.620000000000001,11.3423,11.660254037844387
"MDL-44810","Bug","2014-03-26T16:23:15.000+0000",83,69.7317,17.2142,50.4822695035461,11.3172,15.531879432624109,9.8729,13.488088481701515
"MDL-44808","Bug","2014-03-26T15:57:26.000+0000",47,69.675,13.7667,40.66666666666667,9.5033,10.685624999999995,8.1052,11.660254037844387
